,Temperature_Comedor_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,13:Meteo_Exterior_Crepusculo,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,22:Temperature_Exterior_Sensor,24:Day_Of_Week,Temperature_Habitacion_Sensor
2330,20.0667,16.8667,189.109,191.072,40.348,48.5387,14.5313,22.1093,614.4,1354.75,1039.36,695.296,18.0193,5.0,19.56
2331,20.006,16.0,189.056,191.008,40.68,48.2027,11.6867,19.1093,614.4,0.0,0.0,0.0,17.8347,5.0,19.4767
2332,19.9173,16.0,189.472,190.976,41.2027,48.2027,11.7033,13.428,320.357,0.0,0.0,0.0,17.6247,5.0,19.3773
2333,19.8527,15.8667,190.219,191.595,41.5013,48.1493,11.524,12.5167,20.768,0.0,0.0,0.0,17.398,5.0,19.348
2334,19.7653,15.0,189.632,191.477,41.8213,48.1493,11.6053,13.8827,1.398,0.0,0.0,0.0,17.1853,5.0,19.27
2335,19.684,15.0,189.781,191.349,41.9253,48.112,11.524,13.2653,0.826,0.0,0.0,0.0,16.9713,5.0,19.1487
2336,19.598,14.4667,190.411,191.531,41.9813,48.2187,11.4427,13.2653,1.09,0.0,0.0,0.0,16.746,5.0,19.0507
2337,19.5,13.0667,190.411,192.032,42.2107,48.3387,11.768,13.3467,1.266,0.0,0.0,0.0,16.4927,5.0,18.984
2338,19.4193,13.0,190.197,191.627,42.3547,48.3493,11.6867,12.7773,1.31,0.0,0.0,0.0,16.2907,5.0,18.904
2339,19.3333,13.0,190.101,192.16,42.576,48.3973,11.6867,13.688,1.31,0.0,0.0,0.0,16.1233,5.0,18.8153
2340,19.2493,13.0,189.845,192.501,42.6347,48.584,11.524,13.184,1.31,0.0,0.0,0.0,15.9613,5.0,18.702
2341,19.1473,13.0,190.005,191.797,42.736,48.4347,11.6053,13.3467,1.31,0.0,0.0,0.0,15.7913,5.0,18.6033
2342,19.04,12.2667,189.963,191.371,42.936,48.5467,11.524,13.428,1.31,0.0,0.0,0.0,15.6093,5.0,18.5347
2343,18.94,12.0,190.315,192.149,43.0933,48.616,11.6867,12.598,1.31,0.0,0.0,0.0,15.4507,5.0,18.43
2344,18.85,11.8,190.027,191.509,43.7173,49.1387,11.524,11.866,1.31,0.0,0.0,0.0,15.294,5.0,18.34
2345,18.7487,11.6667,189.355,191.168,44.6853,49.8507,11.7033,13.46,1.31,0.0,0.0,0.0,15.1387,5.0,18.25
2346,18.6527,11.4,189.984,191.765,44.8027,49.1067,11.6053,13.0373,1.31,0.0,0.0,0.0,14.94,5.0,18.137999999999998
2347,18.55,11.5333,189.931,191.915,44.664,49.448,11.6867,13.428,1.31,0.0,0.0,0.0,14.7547,5.0,18.032
2348,18.4487,11.4667,189.269,191.637,45.2,49.752,11.6053,13.5093,1.31,0.0,0.0,0.0,14.536,5.0,17.875999999999998
2349,18.336,11.7333,189.824,192.0,45.8427,50.088,11.6053,13.428,1.31,0.0,0.0,0.0,14.344,5.0,17.7667
2350,18.224,11.6667,190.016,192.096,46.168,50.2613,11.6867,13.184,1.31,0.0,0.0,0.0,14.1407,5.0,17.6673
2351,18.1153,11.3333,189.835,191.691,46.6133,50.4933,11.7033,13.3467,1.354,0.0,0.0,0.0,13.9393,5.0,17.58
2352,17.9967,11.5333,190.496,192.64,46.8427,50.6613,11.6053,11.67,1.31,0.0,0.0,0.0,13.754,5.0,17.4707
2353,17.8827,11.9333,190.037,192.416,47.0107,50.792,11.6053,14.1427,1.354,0.0,0.0,0.0,13.61,5.06667,17.3773
2354,17.7913,11.6,190.368,192.245,47.216,50.8693,11.4427,14.1587,1.354,0.0,0.0,0.0,13.4547,6.0,17.26
2355,17.67,11.5333,190.517,193.003,47.4693,50.92,11.6867,13.3467,1.31,0.0,0.0,0.0,13.298,6.0,17.1313
2356,17.566,11.6,190.027,192.939,48.0133,51.0613,11.7847,12.696,1.31,0.0,0.0,0.0,13.144,6.0,17.0287
2357,17.4593,11.3333,190.773,193.749,48.08,51.0907,11.768,13.2973,1.354,0.0,0.0,0.0,12.9887,6.0,16.918
2358,17.36,11.3333,191.221,194.048,48.3973,51.216,11.622,14.224,1.31,0.0,0.0,0.0,12.8607,6.0,16.7953
2359,17.25,11.0667,190.816,193.024,48.7147,51.36,11.7033,13.5093,1.354,0.0,0.0,0.0,12.74,6.0,16.686
2360,17.13,11.0667,191.147,192.8,48.7173,51.2987,11.524,13.428,1.002,0.0,0.0,0.0,12.6467,6.0,16.5793
2361,17.0247,11.1333,190.528,193.12,48.8,51.3387,11.768,13.5093,1.178,0.0,0.0,0.0,12.5767,6.0,16.454
2362,16.9307,11.2,189.771,192.533,48.84,51.312,11.7033,13.8347,1.31,0.0,0.0,0.0,12.536,6.0,16.326
2363,16.8333,11.0667,190.667,191.947,49.1653,51.4587,11.7033,13.2653,1.31,0.0,0.0,0.0,12.4613,6.0,16.2367
2364,16.7367,11.0,190.656,192.939,48.7893,51.1493,11.6053,13.3467,1.31,0.0,0.0,0.0,12.3653,6.0,16.1433
2365,16.6353,11.0,189.984,192.085,49.0427,51.2133,11.6867,13.996,1.31,0.0,0.0,0.0,12.2387,6.0,16.0687
2366,16.5167,11.0,189.355,191.488,49.2987,51.2533,11.866,13.0367,1.31,0.0,0.0,0.0,12.1067,6.0,15.9633
2367,16.424,11.0,189.6,191.733,49.3893,51.3067,11.622,13.428,1.31,0.0,0.0,0.0,12.0187,6.0,15.868
2368,16.3047,11.0,189.536,191.424,49.5093,51.3493,11.6053,13.5093,1.222,0.0,0.0,0.0,12.0,6.0,15.748
2369,16.2127,11.0,189.451,191.52,49.2347,51.1653,11.7847,13.2653,1.178,0.0,0.0,0.0,11.9433,6.0,15.6767
2370,16.1293,10.6667,189.461,191.403,49.3253,51.1707,11.3613,14.1107,1.222,0.0,0.0,0.0,11.8867,6.0,15.5827
2371,16.0387,9.86667,189.205,191.659,49.4107,51.128,11.6053,13.2813,1.31,0.0,0.0,0.0,11.832,6.0,15.4933
2372,15.934,9.0,188.469,190.976,49.3547,51.1867,11.524,13.5093,0.914,0.0,0.0,0.0,11.78,6.0,15.4027
2373,15.85,9.33333,187.861,190.944,49.4293,51.2133,11.7033,13.0213,1.002,0.0,0.0,0.0,11.7267,6.0,15.3253
2374,15.7493,10.0,188.363,190.421,49.6213,51.232,11.6053,13.5093,8.56,0.0,0.0,0.0,11.68,6.0,15.2433
2375,15.672,10.0,188.0,190.955,49.5973,51.1867,11.7033,13.672,233.985,0.0,0.0,0.0,11.6267,6.0,15.152000000000001
2376,15.5967,10.0,187.925,191.243,49.6053,51.2,11.6867,15.5893,612.053,0.0,766.976,0.0,11.6067,6.0,15.0867
2377,15.5007,10.0,187.339,190.667,49.6027,51.1653,15.59,23.3413,612.48,2222.08,7317.85,1670.14,11.57,6.0,15.002
2378,15.4287,10.0,187.915,190.421,49.576,51.064,21.0673,23.404,613.845,7311.36,44037.5,7490.56,11.5667,6.0,14.9533
2379,15.378,10.0,187.541,190.677,49.6,50.9733,21.068,23.44,615.232,9203.71,54539.6,10313.4,11.6033,6.0,14.912
2380,15.3367,9.0,187.915,190.773,49.2907,50.8133,21.228,24.0413,616.299,10821.3,63799.3,13811.0,11.7353,6.0,14.9
2381,15.3167,9.13333,187.723,190.208,49.1867,50.6827,21.2633,29.8867,617.024,11537.7,69981.5,19049.1,11.95,6.0,14.852
2382,15.314,10.0,187.733,189.909,49.3787,50.5867,21.166,41.5533,617.749,12060.7,75268.1,25815.7,12.16,6.0,14.8407
2383,15.3433,10.0,188.043,190.197,49.08,50.3413,20.742,53.184,618.304,12555.6,79216.6,33166.7,12.4633,6.0,14.884
2384,15.3973,10.5333,188.085,189.877,48.856,50.1733,23.33,75.0027,619.115,13136.6,81395.7,41103.4,12.8567,6.0,14.9433
2385,15.47,11.3333,187.616,189.28,48.9147,49.9947,31.224,83.28,619.328,13708.6,81920.0,48362.8,13.2833,6.0,15.03
2386,15.5747,12.0,189.163,190.165,48.5653,49.7413,38.7853,99.4667,619.84,14298.5,82168.5,55154.0,13.7313,6.0,15.1773
2387,15.7053,12.0667,188.619,188.907,48.5173,49.5067,41.3373,112.453,619.883,15014.6,82294.1,61396.3,14.1733,6.0,15.3193
2388,15.8513,12.7333,188.757,189.899,48.5333,49.304,40.936,105.751,620.224,13546.2,66740.2,54299.3,14.6093,6.0,15.508
2389,15.9827,13.0,189.376,189.44,48.6613,49.2347,48.708,109.461,619.541,12571.3,64483.3,53982.5,14.9967,6.0,15.6467
2390,16.1527,13.0,189.227,189.995,48.4427,49.1227,27.3327,56.3653,618.944,9124.18,25540.6,21650.8,15.3567,6.0,15.822000000000001
2391,16.2613,13.5333,189.867,189.728,48.5893,49.256,23.3127,49.952,617.28,11661.0,22633.8,20703.2,15.5433,6.0,15.95
2392,16.364,14.0,189.013,190.048,48.6853,49.304,23.7693,54.9787,617.408,14813.9,20511.4,23060.5,15.6273,6.0,16.054000000000002
2393,16.4873,14.0,189.483,190.709,48.3413,49.2187,36.4267,78.496,617.963,14183.1,31417.7,36932.9,15.8133,6.0,16.1993
2394,16.642,14.0,190.187,190.549,48.3973,48.7573,35.6113,70.5547,618.859,15314.9,26560.5,30091.9,16.0607,6.0,16.364
2395,16.7947,14.0,190.208,190.219,47.9893,48.5867,55.6847,115.003,620.011,15996.2,36611.4,56059.2,16.348,6.0,16.5433
2396,16.994,14.7333,190.549,190.912,47.9813,48.0533,62.7147,127.101,621.547,18531.7,36352.7,72081.4,16.7773,6.0,16.796
2397,17.1853,15.0,190.219,190.656,48.2133,48.3067,21.766,53.28,619.2,16376.5,17393.7,21833.7,17.1807,6.0,16.97
2398,17.31,15.0,190.549,191.147,47.7307,48.352,21.4267,46.4507,617.963,16061.1,15466.5,19721.6,17.27,6.0,17.0933
2399,17.444,15.0,190.485,191.008,46.2987,47.7893,33.7633,67.6907,618.944,16046.8,14404.9,32954.4,17.42,6.0,17.2347
2400,17.5413,15.0,190.315,191.253,46.7413,47.9467,37.0947,63.1813,618.219,15200.3,14111.4,35790.2,17.6047,6.0,17.3367
2401,17.7693,15.1333,190.965,191.477,45.7573,47.1333,97.0907,138.597,622.016,22257.0,17494.7,87485.1,18.0387,6.0,17.6013
2402,17.982,16.0,191.573,191.509,46.6747,46.8613,34.184,80.88,620.608,19170.6,16605.9,38013.6,18.696,6.0,17.812
2403,18.18,16.0,190.784,191.008,46.7227,46.2107,57.3533,95.2373,620.48,25747.5,19312.0,50016.3,19.1007,6.0,18.0213
2404,18.3353,16.9333,191.52,191.221,47.12,47.584,49.5933,78.2667,619.541,25728.3,16827.7,46942.9,19.2347,6.0,18.188
2405,18.5547,17.0,191.157,190.752,46.4213,47.1067,56.3467,85.3787,620.992,29758.8,11889.7,50508.5,19.5127,6.0,18.3727
2406,18.69,17.0,191.371,191.147,46.6587,46.328,36.9013,54.1187,619.456,28765.9,7203.84,39274.5,19.796,6.0,18.5213
2407,18.86,17.0,191.381,191.104,45.4827,46.4347,60.8873,85.2427,619.712,47268.2,8944.3,51071.7,20.0527,6.0,18.6567
2408,19.0547,17.0,191.701,191.36,45.7867,46.624,67.148,98.3733,620.864,68777.3,9633.11,59247.3,20.5153,6.0,18.842
2409,19.2253,17.0,191.925,191.467,45.9493,46.4187,44.1653,67.3813,619.883,67294.5,8020.99,47655.6,21.5107,6.0,18.9547
2410,19.432,17.0,191.413,190.965,44.7067,46.2533,51.6533,83.44,620.48,91231.6,9440.26,51407.5,21.6133,6.0,19.1607
2411,19.6227,17.1333,191.68,191.595,43.6613,45.944,51.3067,83.872,620.395,89429.3,9368.58,42117.1,21.4507,6.0,19.3193
2412,19.788,18.0,192.032,190.976,44.5973,46.4507,48.9773,57.1013,620.437,91422.7,8687.62,37118.0,21.652,6.0,19.45
2413,19.9613,18.0,192.203,191.04,44.536,46.336,45.2613,54.3493,620.437,95278.4,8429.57,30490.6,21.828,6.0,19.5627
2414,20.1073,18.0,191.691,191.2,43.48,46.1227,41.4347,52.0293,620.011,94830.6,8938.5,25638.2,21.884,6.0,19.6727
2415,20.242,18.0,192.544,191.819,42.1733,46.4533,33.202,38.4347,619.072,71995.4,6874.11,17463.0,21.8813,6.0,19.7667
2416,20.3227,18.0,192.331,191.595,41.4747,46.1893,21.7033,34.852,617.963,50189.7,6408.19,14053.4,21.608,6.0,19.7933
2417,20.4133,18.0,191.947,191.52,43.0093,45.392,24.422,32.348,618.176,85164.0,8580.1,15280.1,21.1813,6.0,19.858
2418,20.458,17.2667,191.851,191.147,41.6733,45.048,20.9853,23.44,617.963,79021.4,7304.19,12491.1,20.7813,6.0,19.902
2419,20.4807,17.0,191.573,191.168,40.408,43.952,20.8233,23.44,617.877,81835.3,7426.05,10163.9,20.392,6.0,19.886
2420,20.4767,17.0,191.445,190.603,39.28,43.576,20.8867,22.0467,617.451,79227.6,7168.0,8802.3,20.0607,6.0,19.874000000000002
2421,20.4433,17.0,191.115,190.624,39.0693,43.072,21.246,23.2427,617.28,76122.8,7010.3,7727.1,19.7487,6.0,19.8433
2422,20.3933,17.0,190.56,190.496,38.5707,42.64,21.102,23.08,617.067,72130.6,6458.37,6859.78,19.4753,6.0,19.7933
2423,20.3533,16.2667,190.304,190.923,38.688,42.928,20.8233,23.144,616.171,21533.4,3806.21,3576.83,19.244,6.0,19.7667
2424,20.2787,16.0,190.453,191.328,38.508,42.2533,20.9033,23.2427,615.296,1978.37,2329.6,1698.82,19.0333,6.0,19.7033
2425,20.23,16.0,190.144,190.613,39.024,42.6133,20.9047,22.8653,614.464,1598.46,1734.66,1318.91,18.7787,6.0,19.664
2426,20.1593,16.0,191.04,190.453,39.0827,42.3653,14.306,22.5853,614.357,1154.05,953.344,523.264,18.454,6.0,19.61
2427,20.0987,16.0,190.773,190.368,38.8773,42.3493,11.524,19.4027,613.973,0.0,0.0,0.0,18.1953,6.0,19.5187
2428,20.0267,16.0,190.453,190.133,38.9773,42.3093,11.426,12.94,434.416,0.0,0.0,0.0,18.054,6.0,19.4567
2429,19.9433,16.0,190.411,190.933,39.6253,43.2107,11.866,13.28,41.8407,0.0,0.0,0.0,17.884,6.0,19.4
2430,19.8633,15.2667,190.848,191.051,39.768,43.0827,11.5073,13.2653,1.75,0.0,0.0,0.0,17.6987,6.0,19.2933
2431,19.7867,14.8667,190.997,190.987,39.9293,43.3493,11.6867,13.6387,0.694,0.0,0.0,0.0,17.5253,6.0,19.25
2432,19.7007,14.0,190.208,190.421,39.9293,43.2293,11.72,13.184,0.65,0.0,0.0,0.0,17.3733,6.0,19.1487
2433,19.61,14.0,191.147,191.072,40.18,43.2827,11.6053,13.3467,0.65,0.0,0.0,0.0,17.1893,6.0,19.0633
2434,19.54,14.0,191.307,191.168,40.0933,43.3067,11.6053,13.0213,0.65,0.0,0.0,0.0,17.0187,6.0,19.0027
2435,19.4447,13.6667,190.517,191.264,40.1373,43.4747,11.622,12.37,0.65,0.0,0.0,0.0,16.852,6.0,18.9287
2436,19.3733,13.0,190.475,191.563,40.3427,43.52,11.7033,13.5253,0.694,0.0,0.0,0.0,16.678,6.0,18.836
2437,19.29,13.0,190.603,191.189,40.6227,43.704,11.6053,13.184,0.782,0.0,0.0,0.0,16.5393,6.0,18.7733
2438,19.2167,13.0,191.264,192.128,40.8013,43.8373,11.524,13.6227,0.914,0.0,0.0,0.0,16.3727,6.0,18.72
2439,19.122,12.6667,191.221,191.669,41.048,43.9227,11.524,13.1027,1.178,0.0,0.0,0.0,16.212,6.0,18.62
2440,19.0227,12.0,190.443,191.371,41.344,44.1387,11.8827,12.94,1.266,0.0,0.0,0.0,16.074,6.0,18.56
2441,18.958,12.0,191.115,191.179,41.6267,44.3013,11.6053,12.5967,1.178,0.0,0.0,0.0,15.9373,6.0,18.482
2442,18.89,12.9333,190.581,192.032,42.096,44.6693,11.524,13.5907,1.266,0.0,0.0,0.0,15.792,6.0,18.3853
2443,18.8027,13.0,190.357,192.117,42.424,44.7707,11.524,13.2653,1.31,0.0,0.0,0.0,15.642,6.0,18.25
2444,18.7227,13.0,190.891,192.16,42.8667,44.9653,11.6867,13.2653,1.222,0.0,0.0,0.0,15.4753,6.0,18.188
2445,18.634,13.0,191.509,192.512,43.12,44.928,11.7033,13.1027,1.31,0.0,0.0,0.0,15.2933,6.0,18.0967
2446,18.548,13.0,191.189,193.024,43.272,45.1093,11.6867,13.2653,1.31,0.0,0.0,0.0,15.1193,6.0,18.024
2447,18.4673,12.1333,191.147,192.277,43.6347,45.376,11.6053,13.2,1.31,0.0,0.0,0.0,15.0247,6.0,17.9333
2448,18.36,12.0,191.637,193.269,43.8907,45.456,11.622,13.8667,1.31,0.0,0.0,0.0,14.892,6.0,17.8287
2449,18.274,11.6667,192.096,192.992,43.72,45.3307,11.524,13.2653,1.31,0.0,0.0,0.0,14.7613,6.06667,17.7187
2450,18.1667,11.0667,191.008,192.704,44.1147,45.4533,11.6867,13.5093,1.266,0.0,0.0,0.0,14.6733,7.0,17.6367
2451,18.0833,11.0,191.765,192.64,44.1573,45.4773,11.4427,12.4353,1.31,0.0,0.0,0.0,14.574,7.0,17.555999999999997
2452,17.9867,11.0,191.755,193.067,43.9627,45.3093,11.524,13.98,1.31,0.0,0.0,0.0,14.472,7.0,17.4667
2453,17.8933,11.0,191.477,192.747,44.0267,45.3333,11.8827,13.1347,1.31,0.0,0.0,0.0,14.3627,7.0,17.4067
2454,17.8027,11.0,191.424,192.395,44.1733,45.3413,11.6867,13.1673,1.31,0.0,0.0,0.0,14.2433,7.0,17.308
2455,17.722,10.4667,191.947,192.373,44.1707,45.4507,11.6867,12.94,1.31,0.0,0.0,0.0,14.0227,7.0,17.236
2456,17.6393,10.0,191.893,193.461,44.424,45.464,11.524,13.0213,1.31,0.0,0.0,0.0,13.9033,7.0,17.1333
2457,17.5467,10.0,191.253,193.056,44.6667,45.5307,11.866,13.5093,1.31,0.0,0.0,0.0,13.8333,7.0,17.0653
2458,17.474,10.0,191.275,193.184,44.936,45.6347,11.7027,13.3467,1.31,0.0,0.0,0.0,13.6467,7.0,16.9533
2459,17.3727,9.86667,191.573,194.069,45.1067,45.7253,11.524,13.0213,1.31,0.0,0.0,0.0,13.5633,7.0,16.8787
2460,17.3167,9.0,191.691,193.845,45.032,45.7067,11.6867,14.3533,1.266,0.0,0.0,0.0,13.476,7.0,16.7867
2461,17.206,9.0,191.904,194.091,45.0933,45.7467,11.7847,14.0293,1.31,0.0,0.0,0.0,13.2987,7.0,16.7053
2462,17.1013,9.53333,192.661,193.419,45.2613,45.8187,11.6053,14.4187,1.266,0.0,0.0,0.0,13.1307,7.0,16.61
2463,17.0107,8.66667,192.427,193.803,45.3893,45.8827,11.4427,14.8573,1.266,0.0,0.0,0.0,12.9493,7.0,16.52
2464,16.924,8.0,192.523,194.496,45.4267,45.936,11.7033,12.6133,1.31,0.0,0.0,0.0,12.7887,7.0,16.4233
2465,16.8567,8.0,193.205,194.624,45.512,46.0107,11.6867,13.3467,1.266,0.0,0.0,0.0,12.6573,7.0,16.3153
2466,16.756,8.0,193.451,194.592,45.576,46.0507,11.6053,13.3467,1.178,0.0,0.0,0.0,12.5073,7.0,16.2
2467,16.6593,8.0,193.792,196.619,45.632,46.08,11.6053,13.428,1.09,0.0,0.0,0.0,12.38,7.0,16.1367
2468,16.5413,8.86667,194.016,197.547,45.68,46.1173,11.524,13.3467,0.914,0.0,0.0,0.0,12.1733,7.0,16.0613
2469,16.446,8.73333,195.819,196.917,45.6507,46.1893,11.7847,13.7533,1.046,0.0,0.0,0.0,12.0967,7.0,15.9353
2470,16.3473,7.0,195.787,196.576,45.6213,46.2027,11.524,13.2653,12.82,0.0,0.0,0.0,12.0127,7.0,15.824000000000002
2471,16.254,7.0,195.648,197.92,45.6347,46.2107,11.6053,13.5093,237.859,0.0,0.0,0.0,11.8273,7.0,15.7667
2472,16.1533,7.0,196.128,198.357,45.6213,46.2373,11.4427,17.7733,611.371,0.0,831.488,0.0,11.672,7.0,15.682
2473,16.0533,7.0,197.035,198.549,45.6027,46.248,16.5327,24.8867,612.011,2422.78,11107.3,2300.93,11.5767,7.0,15.582
2474,15.9727,7.0,197.035,199.029,45.5627,46.24,21.0847,23.6293,613.333,6651.9,39219.2,6723.58,11.478,7.0,15.495999999999999
2475,15.8967,7.0,196.981,198.475,45.4907,46.2427,20.9853,23.1613,615.211,8902.66,52275.9,9997.99,11.5293,7.0,15.4267
2476,15.8433,7.0,196.331,197.856,45.408,46.2133,21.1013,23.5213,616.896,10528.4,61502.8,13803.5,11.7073,7.0,15.332
2477,15.8167,7.0,196.437,197.429,45.3173,46.1067,21.246,31.24,618.347,11494.7,69206.0,19069.6,11.9473,7.0,15.324000000000002
2478,15.8033,8.86667,196.256,196.779,45.2427,45.976,20.9847,42.152,619.541,12075.0,74877.6,25604.1,12.284,7.0,15.32
2479,15.8267,9.0,196.416,195.744,45.104,45.8027,21.0847,53.1813,620.096,12598.6,78946.3,32692.9,12.6873,7.0,15.3333
2480,15.87,9.66667,196.043,195.392,44.96,45.456,23.0213,74.9333,620.907,13172.1,81627.8,40704.7,13.154,7.0,15.4
2481,15.9593,11.2,196.288,194.688,44.776,45.104,31.452,83.36,621.717,13724.3,82094.8,47885.0,13.7127,7.0,15.4887
2482,16.0673,12.0,195.669,194.229,44.6907,44.8373,38.068,98.9387,622.229,14304.6,81955.5,54471.3,14.3293,7.0,15.6447
2483,16.2107,12.6667,196.309,194.571,44.4587,44.512,41.516,113.52,622.315,14877.4,82315.9,60503.4,14.9513,7.0,15.8047
2484,16.368,14.0,196.0,192.864,44.6373,44.2213,41.336,112.656,622.784,14669.8,83208.9,65852.8,15.4507,7.0,15.9987
2485,16.5987,14.1333,196.139,193.728,44.384,43.912,51.8347,138.603,623.04,14068.4,85535.4,70694.2,16.0987,7.0,16.248
2486,16.8373,15.6,195.84,193.504,44.1467,43.7307,51.752,142.459,623.467,13157.7,83951.6,74517.2,16.7307,7.0,16.5073
2487,17.0607,16.0,196.053,192.811,44.6853,43.7893,51.7173,142.768,622.997,12290.0,80680.3,77742.1,17.72,7.0,16.7867
2488,17.3047,16.1333,195.936,191.115,45.2827,43.9627,51.408,142.32,622.656,11775.3,74995.0,80472.7,18.0107,7.0,17.0807
2489,17.5513,17.0,194.933,189.856,46.128,44.3973,53.3947,142.261,622.315,11221.7,67160.7,82463.4,18.2693,7.0,17.3347
2490,17.8233,17.0,193.461,189.248,46.1067,44.4107,79.8213,142.464,622.016,10614.4,56306.3,84448.6,18.6127,7.0,17.586
2491,18.1267,17.0,193.013,189.664,46.0507,44.1787,81.5013,142.603,621.888,9683.97,42844.2,85349.7,19.0127,7.0,17.8793
2492,18.4453,17.9333,193.461,190.517,45.824,43.896,81.5813,142.304,622.187,9139.2,31974.7,86485.7,19.4187,7.0,18.1987
2493,18.7287,18.1333,193.643,190.251,45.6507,43.928,81.424,142.768,622.4,8694.78,23302.1,86676.8,19.858,7.0,18.5267
2494,19.016,19.0,193.632,190.581,45.3787,43.68,81.5013,142.464,622.613,8350.72,17831.9,86152.5,20.3067,7.0,18.817999999999998
2495,19.3307,19.0,193.941,191.243,44.8667,43.36,81.504,142.165,622.485,7977.98,14792.0,84497.7,20.696,7.0,19.156
2496,19.634,19.0,194.293,191.456,44.4133,43.0453,81.584,142.128,622.997,8228.86,12863.5,82217.6,21.3253,7.0,19.4693
2497,19.9153,19.5333,194.88,191.317,45.0987,43.5893,81.2427,113.595,622.571,9697.96,10385.7,80000.3,21.6733,7.0,19.762
2498,20.196,20.0,194.795,192.128,44.1787,43.1787,81.6027,113.008,622.485,12556.3,9540.61,77217.8,22.1613,7.0,20.0327
2499,20.4893,20.0,195.019,192.128,44.1653,42.8667,81.384,112.997,622.784,17423.0,9540.61,74287.8,22.6547,7.0,20.3693
2500,20.76,20.0,195.787,192.608,44.4453,42.536,81.2427,111.781,622.571,24684.5,8931.33,70983.7,23.1973,7.0,20.6653
2501,21.0093,20.0,195.957,192.917,44.688,42.0827,81.3813,112.032,620.779,34112.9,8200.19,67152.6,23.368,7.0,20.9493
2502,21.28,20.9333,196.469,193.771,44.8587,42.12,68.8667,112.581,620.48,45032.8,7942.14,62802.6,23.396,7.0,21.188000000000002
2503,21.5067,21.0,196.043,193.589,45.2773,42.3093,51.2373,110.496,620.48,57898.3,7870.46,58365.3,23.476,7.0,21.3947
2504,21.7333,21.3333,196.587,194.325,45.2213,42.328,50.912,83.28,620.139,70617.8,7662.59,53922.5,23.544,7.0,21.568
2505,21.9293,22.0,196.459,194.923,45.2587,42.5013,51.1547,83.04,620.139,79192.1,7727.1,48939.0,23.8867,7.0,21.7027
2506,22.1107,22.0,196.811,195.371,44.8853,42.5067,51.1573,82.176,620.352,86114.3,7712.77,44086.6,24.004,7.0,21.864
2507,22.292,21.7333,197.003,195.147,44.7973,42.6027,51.24,57.12,620.139,91805.0,7934.98,38715.4,24.1507,7.0,21.9613
2508,22.468,20.0,197.259,195.371,44.936,42.6267,50.3733,52.504,619.755,92083.5,7734.27,32849.9,24.204,7.0,22.1
2509,22.6347,20.0,196.875,195.168,43.088,42.7013,41.3373,47.088,619.328,92553.2,7490.56,27065.0,24.22,7.0,22.204
2510,22.7813,20.0,196.992,195.285,42.0267,42.8187,41.516,42.96,619.243,90772.8,7225.34,21770.2,24.224,7.0,22.2813
2511,22.892,20.0,196.117,195.072,41.2467,42.8667,37.4027,37.5547,618.987,88156.8,7096.32,17738.4,24.1653,7.0,22.316
2512,22.984,20.0,195.456,195.2,41.068,42.888,30.508,33.0493,618.688,87485.1,6988.8,14691.7,23.94,7.0,22.38
2513,23.0467,20.0,196.192,195.403,41.02,42.8053,20.6607,26.7227,618.56,84746.2,6909.95,12468.9,23.556,7.0,22.4093
2514,23.0947,20.0,194.805,195.573,40.4133,42.768,20.7407,24.1067,618.432,82037.4,6909.95,10879.0,23.1413,7.0,22.42
2515,23.0893,20.0,194.133,195.605,40.2227,42.6667,20.9207,23.3413,618.005,79880.2,6974.46,9612.29,22.7307,7.0,22.404
2516,23.0693,20.0,193.877,194.784,40.06,42.448,20.742,22.308,617.92,77567.3,7003.14,8651.78,22.388,7.0,22.42
2517,23.008,19.8667,194.549,194.805,40.08,42.168,20.742,23.144,617.408,73894.6,6909.95,7698.43,22.0173,7.0,22.3813
2518,22.96,19.2,193.877,194.613,39.516,42.1707,20.9207,22.668,617.28,69607.4,6358.02,6788.1,21.6853,7.0,22.351999999999997
2519,22.8867,19.0,193.408,194.656,39.0547,42.12,20.7413,22.7667,616.64,16926.4,3627.01,3347.46,21.3613,7.0,22.2933
2520,22.8013,19.0,193.323,194.72,38.756,42.2667,20.742,22.372,615.616,2107.39,2351.1,1763.33,21.1307,7.0,22.24
2521,22.732,19.0,194.304,195.019,38.8987,42.2267,20.84,22.8307,615.36,1691.65,1813.5,1404.93,20.904,7.0,22.1587
2522,22.644,19.0,194.112,194.432,39.5827,42.1867,15.8313,23.324,615.296,1283.07,1125.38,609.28,20.6813,7.0,22.092
2523,22.5707,19.0,194.325,194.123,39.9973,42.2133,11.2467,19.644,614.656,71.68,0.0,0.0,20.438,7.0,22.0227
2524,22.484,18.2667,193.792,194.421,40.1427,42.3787,11.7033,13.1993,472.587,0.0,0.0,0.0,20.194,7.0,21.9573
2525,22.4187,18.0,193.941,194.987,40.288,42.504,11.328,12.9233,54.8907,0.0,0.0,0.0,19.9367,7.0,21.864
2526,22.3307,17.0667,194.112,194.005,40.7653,43.0373,11.3447,13.1027,2.146,0.0,0.0,0.0,19.7247,7.0,21.7987
